Variable,coef,t_stat,p_value,std_err
const,0.016913720927439146,62.038979847593026,0.0,0.0002726305456503305
abs_rm,0.4789264737449024,8.974877819789269,2.836664445800096e-19,0.05336300764884927
sq_rm,-0.9932726985922342,-0.44497147945818666,0.6563403651699412,2.2322165452079736
